facname,addressnum,streetname,address,city,zipcode,boro,borocode,bin,bbl,commboard,nta,council,schooldist,censtract,factype,capacity,geometry,uid,latitude,longitude
SPORTS AND ARTS IN SCHOOL FOUNDATION INC AFTERSCHOOL PROGRAMS,200,CITY ISLAND AVENUE,200 CITY ISLAND AVENUE,BRONX,10464.0,Bronx,2.0,2082444.0,2056410280.0,210.0,BX10,13.0,45.0,051600,AFTERSCHOOL PROGRAMS,,POINT (-73.7847592060459 40.8437806739124),38ec6afa83ecfd53270b41891faf368c,40.8437806739124,-73.7847592060459
SPORTS AND ARTS IN SCHOOL FOUNDATION INC AFTERSCHOOL PROGRAMS,21-21,DITMARS BOULEVARD,21-21 DITMARS BOULEVARD,ASTORIA,11105.0,Queens,4.0,4019633.0,4008800001.0,401.0,QN72,22.0,114.0,010300,AFTERSCHOOL PROGRAMS,,POINT (-73.9162012599173 40.7803771262513),faa4dbeb09525b1232f58e76ec125417,40.780377126251295,-73.9162012599173
SPORTS AND ARTS IN SCHOOL FOUNDATION INC AFTERSCHOOL PROGRAMS,213-10,92 AVENUE,213-10 92 AVENUE,QUEENS VILLAGE,11428.0,Queens,4.0,4226839.0,4106260001.0,413.0,QN34,23.0,105.0,054200,AFTERSCHOOL PROGRAMS,,POINT (-73.7463871019058 40.7204283892174),9c6c734ef2c84130b35451c187d6a5d2,40.7204283892174,-73.7463871019058
SPORTS AND ARTS IN SCHOOL FOUNDATION INC AFTERSCHOOL PROGRAMS,214-43,35 AVENUE,214-43 35 AVENUE,BAYSIDE,11361.0,Queens,4.0,4135975.0,4061210001.0,411.0,QN46,19.0,111.0,109700,AFTERSCHOOL PROGRAMS,,POINT (-73.7710690584436 40.7702811784456),469f4c50d2704936f593de548d7d6e29,40.7702811784456,-73.7710690584436
SPORTS AND ARTS IN SCHOOL FOUNDATION INC AFTERSCHOOL PROGRAMS,2163,DEAN STREET,2163 DEAN STREET,BROOKLYN,11233.0,Brooklyn,3.0,3038718.0,3014400056.0,316.0,BK79,41.0,73.0,030300,AFTERSCHOOL PROGRAMS,,POINT (-73.91536157594881 40.67523359815279),aa0480b25dc6033bf2ef080faf691aa4,40.67523359815279,-73.91536157594881
SPORTS AND ARTS IN SCHOOL FOUNDATION INC AFTERSCHOOL PROGRAMS,2225,WEBSTER AVENUE,2225 WEBSTER AVENUE,BRONX,10457.0,Bronx,2.0,2013307.0,2031430043.0,205.0,BX41,15.0,46.0,037900,AFTERSCHOOL PROGRAMS,,POINT (-73.89721718229659 40.8543960837455),8b3c4490cb00498687f2244cca333582,40.8543960837455,-73.89721718229659
SPORTS AND ARTS IN SCHOOL FOUNDATION INC AFTERSCHOOL PROGRAMS,237,7 AVENUE,237 7 AVENUE,BROOKLYN,11215.0,Brooklyn,3.0,3025510.0,3010820001.0,306.0,BK37,39.0,78.0,015500,AFTERSCHOOL PROGRAMS,,POINT (-73.9786748564913 40.6692982739017),1078de2009d48c7d95de7b01fc0e658b,40.6692982739017,-73.9786748564913
SPORTS AND ARTS IN SCHOOL FOUNDATION INC AFTERSCHOOL PROGRAMS,242,COOPER STREET,242 COOPER STREET,BROOKLYN,11207.0,Brooklyn,3.0,3080043.0,3034420001.0,304.0,BK77,37.0,83.0,040900,AFTERSCHOOL PROGRAMS,,POINT (-73.9048414113838 40.68957052332),0bb4ae921a6b2fd63267d27463d0e152,40.68957052332,-73.9048414113838
SPORTS AND ARTS IN SCHOOL FOUNDATION INC AFTERSCHOOL PROGRAMS,250,EAST 156 STREET,250 EAST 156 STREET,BRONX,10451.0,Bronx,2.0,2002458.0,2024430190.0,204.0,BX14,17.0,44.0,006100,AFTERSCHOOL PROGRAMS,,POINT (-73.92153142594159 40.8225483344116),4f0c1405434b9a20de99fac80a4d7104,40.8225483344116,-73.9215314259416
SPORTS AND ARTS IN SCHOOL FOUNDATION INC AFTERSCHOOL PROGRAMS,250,EAST 164 STREET,250 EAST 164 STREET,BRONX,10456.0,Bronx,2.0,2002497.0,2024460043.0,204.0,BX14,16.0,44.0,018302,AFTERSCHOOL PROGRAMS,,POINT (-73.9176646477288 40.8281320577635),b27f7c6e0df5abdee53416b98e2c87bc,40.8281320577635,-73.9176646477288
SPORTS AND ARTS IN SCHOOL FOUNDATION INC AFTERSCHOOL PROGRAMS,2500,NOSTRAND AVENUE,2500 NOSTRAND AVENUE,BROOKLYN,11210.0,Brooklyn,3.0,3208638.0,3076290030.0,314.0,BK43,45.0,70.0,074800,AFTERSCHOOL PROGRAMS,,POINT (-73.94682526033969 40.6237955887534),45d6a43643fe1408c80206a01309675e,40.6237955887534,-73.9468252603397
SPORTS AND ARTS IN SCHOOL FOUNDATION INC AFTERSCHOOL PROGRAMS,251,MCDOUGAL STREET,251 MCDOUGAL STREET,BROOKLYN,11233.0,Brooklyn,3.0,3041561.0,3015280001.0,316.0,BK79,37.0,73.0,036900,AFTERSCHOOL PROGRAMS,,POINT (-73.91082100580209 40.680663707197),f5a69cd2665b7928fa3ebe7b2e8d720f,40.680663707197,-73.91082100580209
SPORTS AND ARTS IN SCHOOL FOUNDATION INC AFTERSCHOOL PROGRAMS,2581,7 AVENUE,2581 7 AVENUE,NEW YORK,10039.0,Manhattan,1.0,1060198.0,1020160100.0,110.0,MN03,9.0,32.0,023600,AFTERSCHOOL PROGRAMS,,POINT (-73.93570171431949 40.8238945857885),3fa06602fe3b2d6a5854254f8a705d59,40.8238945857885,-73.93570171431949
SPORTS AND ARTS IN SCHOOL FOUNDATION INC AFTERSCHOOL PROGRAMS,265,RALPH AVENUE,265 RALPH AVENUE,BROOKLYN,11233.0,Brooklyn,3.0,3041214.0,3015180001.0,303.0,BK35,41.0,81.0,037900,AFTERSCHOOL PROGRAMS,,POINT (-73.9214661273806 40.6801968759487),1210266b6a6169a807ad228fe79c8f2f,40.6801968759487,-73.9214661273806
SPORTS AND ARTS IN SCHOOL FOUNDATION INC AFTERSCHOOL PROGRAMS,2750,THROOP AVENUE,2750 THROOP AVENUE,BRONX,10469.0,Bronx,2.0,2054253.0,2045260001.0,211.0,BX31,13.0,49.0,034800,AFTERSCHOOL PROGRAMS,,POINT (-73.85049327646871 40.8669788819967),53211a2764ee8c7f28fe6b19ea4d152c,40.8669788819967,-73.85049327646871
SPORTS AND ARTS IN SCHOOL FOUNDATION INC AFTERSCHOOL PROGRAMS,2987,FREDERICK DOUGLASS BOULEVARD,2987 FREDERICK DOUGLASS BOULEVARD,NEW YORK,10039.0,Manhattan,1.0,1082090.0,1021060050.0,110.0,MN03,9.0,32.0,024302,AFTERSCHOOL PROGRAMS,,POINT (-73.93615822652241 40.8312617138068),0d9724936d0f05c9a957a59a40fa286a,40.831261713806796,-73.93615822652241
SPORTS AND ARTS IN SCHOOL FOUNDATION INC AFTERSCHOOL PROGRAMS,325,BUSHWICK AVENUE,325 BUSHWICK AVENUE,BROOKLYN,11206.0,Brooklyn,3.0,3071418.0,3030910001.0,301.0,BK78,34.0,90.0,048500,AFTERSCHOOL PROGRAMS,,POINT (-73.93872462869291 40.70502353204721),5c5a8faa4c1d55a87ad4c77444a825dc,40.70502353204721,-73.93872462869291
SPORTS AND ARTS IN SCHOOL FOUNDATION INC AFTERSCHOOL PROGRAMS,3441,STEENWICK AVENUE,3441 STEENWICK AVENUE,BRONX,10475.0,Bronx,2.0,2124548.0,2052630192.0,212.0,BX13,12.0,47.0,046202,AFTERSCHOOL PROGRAMS,,POINT (-73.8308828954282 40.8832567898489),4b8e69085ec201990da862308474608c,40.8832567898489,-73.8308828954282
SPORTS AND ARTS IN SCHOOL FOUNDATION INC AFTERSCHOOL PROGRAMS,370,WEST 120 STREET,370 WEST 120 STREET,NEW YORK,10027.0,Manhattan,1.0,1059111.0,1019460001.0,110.0,MN11,9.0,28.0,025700,AFTERSCHOOL PROGRAMS,,POINT (-73.9559271740052 40.8076028810723),96724affc6e0056f5271ef872379389c,40.8076028810723,-73.9559271740052
SPORTS AND ARTS IN SCHOOL FOUNDATION INC AFTERSCHOOL PROGRAMS,3710,BARNES AVENUE,3710 BARNES AVENUE,BRONX,10467.0,Bronx,2.0,2058396.0,2046750020.0,212.0,BX44,12.0,47.0,039000,AFTERSCHOOL PROGRAMS,,POINT (-73.86011063121791 40.88074530234071),b01aa23625f075daae69cdc13032fd5b,40.880745302340706,-73.8601106312179
SPORTS AND ARTS IN SCHOOL FOUNDATION INC AFTERSCHOOL PROGRAMS,400,EMPIRE BOULEVARD,400 EMPIRE BOULEVARD,BROOKLYN,11225.0,Brooklyn,3.0,3337872.0,3013160015.0,309.0,BK60,40.0,71.0,032900,AFTERSCHOOL PROGRAMS,,POINT (-73.94942005938941 40.6636657208809),49768d422013628f0e430172886e0f74,40.6636657208809,-73.94942005938941
SPORTS AND ARTS IN SCHOOL FOUNDATION INC AFTERSCHOOL PROGRAMS,415,89 STREET,415 89 STREET,BROOKLYN,11209.0,Brooklyn,3.0,3154215.0,3060650043.0,310.0,BK31,43.0,68.0,016000,AFTERSCHOOL PROGRAMS,,POINT (-74.0285755064404 40.6204110631588),7f0c5f65ebe40d0efc7d0bf30f6c7a65,40.6204110631588,-74.0285755064404
SPORTS AND ARTS IN SCHOOL FOUNDATION INC AFTERSCHOOL PROGRAMS,430,HOWARD AVENUE,430 HOWARD AVENUE,BROOKLYN,11233.0,Brooklyn,3.0,3039174.0,3014570032.0,316.0,BK79,41.0,73.0,036300,AFTERSCHOOL PROGRAMS,,POINT (-73.92006884161908 40.6728639493295),08212bdc4fc8415f61908f2caf95c8f1,40.6728639493295,-73.92006884161908
SPORTS AND ARTS IN SCHOOL FOUNDATION INC AFTERSCHOOL PROGRAMS,456,WHITE PLAINS ROAD,456 WHITE PLAINS ROAD,BRONX,10473.0,Bronx,2.0,2020580.0,2034780018.0,209.0,BX09,18.0,43.0,000400,AFTERSCHOOL PROGRAMS,,POINT (-73.8560509597839 40.8150046042994),21149a1be0367d4aaeae3642a04c5433,40.815004604299396,-73.8560509597839
SPORTS AND ARTS IN SCHOOL FOUNDATION INC AFTERSCHOOL PROGRAMS,46,MCKEEVER PLACE,46 MCKEEVER PLACE,BROOKLYN,11225.0,Brooklyn,3.0,3034356.0,3013010001.0,309.0,BK63,35.0,71.0,032500,AFTERSCHOOL PROGRAMS,,POINT (-73.95955048960879 40.6648970520104),09aae6279ff710cb81346d92fcfe5dae,40.664897052010396,-73.95955048960879
SPORTS AND ARTS IN SCHOOL FOUNDATION INC AFTERSCHOOL PROGRAMS,46-02,47 AVENUE,46-02 47 AVENUE,WOODSIDE,11377.0,Queens,4.0,4052874.0,4022840006.0,402.0,QN31,26.0,108.0,023500,AFTERSCHOOL PROGRAMS,,POINT (-73.91871692567609 40.74053128572),6ac7407807dfa44f7e897d5ac9bb06ca,40.74053128572,-73.9187169256761
SPORTS AND ARTS IN SCHOOL FOUNDATION INC AFTERSCHOOL PROGRAMS,48-09,CENTER BOULEVARD,48-09 CENTER BOULEVARD,LONG ISLAND CITY,11109.0,Queens,4.0,4000019.0,4000180001.0,402.0,QN31,26.0,108.0,000100,AFTERSCHOOL PROGRAMS,,POINT (-73.956948350568 40.7443213151461),c67383daf3eb0f62a912b043b4275111,40.7443213151461,-73.956948350568
SPORTS AND ARTS IN SCHOOL FOUNDATION INC AFTERSCHOOL PROGRAMS,488,BEACH 66 STREET,488 BEACH 66 STREET,ARVERNE,11692.0,Queens,4.0,4302817.0,4160390014.0,414.0,QN12,31.0,100.0,096400,AFTERSCHOOL PROGRAMS,,POINT (-73.7948027285893 40.594805062435),638a92dbcb50dfdc669f893568938505,40.594805062435,-73.7948027285893
SPORTS AND ARTS IN SCHOOL FOUNDATION INC AFTERSCHOOL PROGRAMS,535,BRIAR PLACE,535 BRIAR PLACE,FAR ROCKAWAY,11691.0,Queens,4.0,4301194.0,4157720031.0,414.0,QN15,31.0,101.0,099801,AFTERSCHOOL PROGRAMS,,POINT (-73.75835992285 40.5996694897832),63155d2f61c11e60beba02f3948675b5,40.5996694897832,-73.75835992285
SPORTS AND ARTS IN SCHOOL FOUNDATION INC AFTERSCHOOL PROGRAMS,574,DUMONT AVENUE,574 DUMONT AVENUE,BROOKLYN,11207.0,Brooklyn,3.0,3084617.0,3038020015.0,305.0,BK85,42.0,75.0,113000,AFTERSCHOOL PROGRAMS,,POINT (-73.89769889684599 40.6655468836614),2fb9510308c10892103842dda62dcb41,40.6655468836614,-73.897698896846
SPORTS AND ARTS IN SCHOOL FOUNDATION INC AFTERSCHOOL PROGRAMS,5909,BEVERLY ROAD,5909 BEVERLY ROAD,BROOKLYN,11203.0,Brooklyn,3.0,3104599.0,3047440001.0,317.0,BK96,45.0,67.0,093600,AFTERSCHOOL PROGRAMS,,POINT (-73.9207762538408 40.6474451962293),3c99db82a7ca8e4c3a9a5651a0b6d81e,40.6474451962293,-73.9207762538408
SPORTS AND ARTS IN SCHOOL FOUNDATION INC AFTERSCHOOL PROGRAMS,616,QUINCY STREET,616 QUINCY STREET,BROOKLYN,11221.0,Brooklyn,3.0,3044493.0,3016300001.0,303.0,BK35,36.0,81.0,029300,AFTERSCHOOL PROGRAMS,,POINT (-73.9351263405445 40.688350283461),3ded516748c40b79ac7147d2f8fd5164,40.688350283461,-73.9351263405445
SPORTS AND ARTS IN SCHOOL FOUNDATION INC AFTERSCHOOL PROGRAMS,646,FIFTH AVENUE,646 FIFTH AVENUE,BROOKLYN,11215.0,Brooklyn,3.0,3336795.0,3006340034.0,307.0,BK37,38.0,72.0,014300,AFTERSCHOOL PROGRAMS,,POINT (-73.9921406976635 40.6629200256999),44722f98f1d23fef46004de16bb7df40,40.6629200256999,-73.9921406976635
SPORTS AND ARTS IN SCHOOL FOUNDATION INC AFTERSCHOOL PROGRAMS,71,CONVENT AVENUE,71 CONVENT AVENUE,NEW YORK,10027.0,Manhattan,1.0,1084067.0,1019570001.0,109.0,MN06,9.0,26.0,021703,AFTERSCHOOL PROGRAMS,,POINT (-73.9526390287984 40.8157434686905),b21af63a0ae76057fc686efcb54365f4,40.8157434686905,-73.9526390287984
SPORTS AND ARTS IN SCHOOL FOUNDATION INC AFTERSCHOOL PROGRAMS,74-30,COMMONWEALTH BOULEVARD,74-30 COMMONWEALTH BOULEVARD,BELLEROSE,11426.0,Queens,4.0,4529898.0,4078700070.0,413.0,QN43,23.0,105.0,156700,AFTERSCHOOL PROGRAMS,,POINT (-73.72749096388951 40.74426742126879),c9f2d23e1bd07435621c974d536e31f9,40.744267421268795,-73.72749096388951
SPORTS AND ARTS IN SCHOOL FOUNDATION INC AFTERSCHOOL PROGRAMS,750,CLASSON AVENUE,750 CLASSON AVENUE,BROOKLYN,11238.0,Brooklyn,3.0,3029246.0,3011670018.0,308.0,BK64,35.0,77.0,021500,AFTERSCHOOL PROGRAMS,,POINT (-73.9609494873102 40.67455148172321),1227a5f4577f26d1f2ec45fa45dd5c3d,40.674551481723206,-73.9609494873102
SPORTS AND ARTS IN SCHOOL FOUNDATION INC AFTERSCHOOL PROGRAMS,750,CONCOURSE VILLAGE WEST,750 CONCOURSE VILLAGE WEST,BRONX,10451.0,Bronx,2.0,2002454.0,2024430079.0,204.0,BX14,17.0,44.0,006100,AFTERSCHOOL PROGRAMS,,POINT (-73.9228596269277 40.8232060358012),3582a1f3c3acd21576f090fcd06c0ab6,40.8232060358012,-73.9228596269277
SPORTS AND ARTS IN SCHOOL FOUNDATION INC AFTERSCHOOL PROGRAMS,794,MONROE STREET,794 MONROE STREET,BROOKLYN,11221.0,Brooklyn,3.0,3045047.0,3016430036.0,303.0,BK35,41.0,81.0,038500,AFTERSCHOOL PROGRAMS,,POINT (-73.924375080958 40.6881141424254),9f0d5d6634d646f9e546dbe82bb052b6,40.6881141424254,-73.924375080958
SPORTS AND ARTS IN SCHOOL FOUNDATION INC AFTERSCHOOL PROGRAMS,800,GATES AVENUE,800 GATES AVENUE,BROOKLYN,11221.0,Brooklyn,3.0,3044657.0,3016360001.0,303.0,BK35,36.0,81.0,029300,AFTERSCHOOL PROGRAMS,,POINT (-73.9323735484147 40.6879381472712),e9172a093d667a7f607f05d4a13cfa13,40.687938147271204,-73.9323735484147
SPORTS AND ARTS IN SCHOOL FOUNDATION INC AFTERSCHOOL PROGRAMS,84,SCHAEFER STREET,84 SCHAEFER STREET,BROOKLYN,11207.0,Brooklyn,3.0,3079428.0,3034270011.0,304.0,BK78,37.0,83.0,040100,AFTERSCHOOL PROGRAMS,,POINT (-73.91020491052049 40.6864985037588),75ad55d4acb24d05176819c809e98a79,40.6864985037588,-73.91020491052049
SPORTS AND ARTS IN SCHOOL FOUNDATION INC AFTERSCHOOL PROGRAMS,845,EAST 96 STREET,845 EAST 96 STREET,BROOKLYN,11236.0,Brooklyn,3.0,3325418.0,3081290060.0,318.0,BK50,42.0,69.0,097000,AFTERSCHOOL PROGRAMS,,POINT (-73.90685037281379 40.6485316959583),597c6772fcb9c54c3013ee57d1695130,40.6485316959583,-73.90685037281379
SPORTS AND ARTS IN SCHOOL FOUNDATION INC AFTERSCHOOL PROGRAMS,850,BAYCHESTER AVENUE,850 BAYCHESTER AVENUE,BRONX,10475.0,Bronx,2.0,2116161.0,2051410150.0,210.0,BX13,12.0,45.0,046201,AFTERSCHOOL PROGRAMS,,POINT (-73.83309140225259 40.875153722427),74c5a4eb014d837d643c5583a74fdd39,40.875153722427,-73.83309140225259
SPORTS AND ARTS IN SCHOOL FOUNDATION INC AFTERSCHOOL PROGRAMS,88-15,182 STREET,88-15 182 STREET,HOLLIS,11423.0,Queens,4.0,4212425.0,4099190006.0,412.0,QN61,27.0,103.0,047000,AFTERSCHOOL PROGRAMS,,POINT (-73.77989162851721 40.7126496008746),ad8bfb93746893a501fb21234b1b8095,40.7126496008746,-73.7798916285172
SPORTS AND ARTS IN SCHOOL FOUNDATION INC AFTERSCHOOL PROGRAMS,890,CAULDWELL AVENUE,890 CAULDWELL AVENUE,BRONX,10456.0,Bronx,2.0,2004496.0,2026310048.0,203.0,BX35,16.0,42.0,018500,AFTERSCHOOL PROGRAMS,,POINT (-73.9067373853272 40.822405881701),9f8be873b5e7a0acbd95d23427c35190,40.822405881701,-73.9067373853272
SPORTS AND ARTS IN SCHOOL FOUNDATION INC AFTERSCHOOL PROGRAMS,905,WINTHROP STREET,905 WINTHROP STREET,BROOKLYN,11203.0,Brooklyn,3.0,3099733.0,3046060025.0,317.0,BK60,41.0,67.0,088000,AFTERSCHOOL PROGRAMS,,POINT (-73.92852022137849 40.658925380429),4487f20ca8080a35af29098b0b67b462,40.658925380429004,-73.92852022137849
SPORTS AND ARTS IN SCHOOL FOUNDATION INC AFTERSCHOOL PROGRAMS,911,FLATBUSH AVENUE,911 FLATBUSH AVENUE,BROOKLYN,11226.0,Brooklyn,3.0,3336215.0,3051030010.0,314.0,BK95,40.0,70.0,079400,AFTERSCHOOL PROGRAMS,,POINT (-73.95618836415359 40.6495858422352),cb36c75877cdec3cee47740eca618c38,40.649585842235204,-73.95618836415359
SPORTS AND ARTS IN SCHOOL FOUNDATION INC AFTERSCHOOL PROGRAMS,950,RHINELANDER AVENUE,950 RHINELANDER AVENUE,BRONX,10462.0,Bronx,2.0,2045344.0,2041250001.0,211.0,BX37,13.0,49.0,024400,AFTERSCHOOL PROGRAMS,,POINT (-73.85885124869151 40.8489803227955),8e22fc5689e593ed9be200b332e4e35b,40.8489803227955,-73.85885124869151
SPORTS AND ARTS IN SCHOOL FOUNDATION INC AFTERSCHOOL PROGRAMS,98-01,159 AVENUE,98-01 159 AVENUE,HOWARD BEACH,11414.0,Queens,4.0,4295163.0,4141680016.0,410.0,QN57,32.0,106.0,088400,AFTERSCHOOL PROGRAMS,,POINT (-73.83476890606551 40.6605730247417),824358634470c18beef6897d5147f381,40.6605730247417,-73.8347689060655
SPRINGFIELD GARDENS COMMUNITY RESIDENCE,,,,,,,,,,,,,,,RESIDENTIAL MENTAL HEALTH,,POINT (nan nan),1bdd232c6bc3f3a392f45a06910f38c8,,
SPRINKLE STARS TWINKLE,100,ERSKINE PLACE,100 ERSKINE PLACE,BRONX,10475.0,Bronx,2.0,2093851.0,2051350051.0,210.0,BX13,12.0,45.0,030200,DAY CARE,,POINT (-73.82195953030009 40.861540402208),0c5f8fd952448821b0d3e38003304700,40.861540402208,-73.82195953030009
SPUYTEN DUYVIL PRESCHOOL,3041,KINGSBRIDGE AVENUE,3041 KINGSBRIDGE AVENUE,BRONX,10463.0,Bronx,2.0,2083194.0,2057090046.0,208.0,BX29,11.0,50.0,028900,EARLY EDUCATION PROGRAM,,POINT (-73.90757947755741 40.8794425156814),691539f90b3fb548c6e97a30c3385615,40.8794425156814,-73.9075794775574
SR CLARA MUHAMMED ES,102,WEST 116 STREET,102 WEST 116 STREET,NEW YORK,10026.0,Manhattan,1.0,1055048.0,1018250036.0,110.0,MN11,9.0,28.0,021800,ELEMENTARY SCHOOL - NON-PUBLIC,,POINT (-73.9501961623354 40.80198901678271),31d52e7868ade9edca9e6dd745ccef93,40.801989016782706,-73.9501961623354
SS JOACHIM & ANNE SCHOOL,218-19,105 AVENUE,218-19 105 AVENUE,QUEENS VILLAGE,11429.0,Queens,4.0,4239367.0,4111080009.0,413.0,QN34,27.0,105.0,054000,ELEMENTARY SCHOOL - NON-PUBLIC,,POINT (-73.73883132434759 40.71220446621871),7722586d4cc6440a5c45884c39996bac,40.71220446621871,-73.73883132434759
SSAIL SUPP HOUSING/TRANSFORMATION SH CREEDMOOR - COMM SVCS,,,,,,,,,,,,,,,RESIDENTIAL MENTAL HEALTH,,POINT (nan nan),3cbdf3fba9bd5681bf64e37c7cb74c3d,,
ST ADALBERT SCHOOL,355,MORNINGSTAR ROAD,355 MORNINGSTAR ROAD,STATEN ISLAND,10303.0,Staten Island,5.0,5107102.0,5011360063.0,501.0,SI28,49.0,121.0,024700,ELEMENTARY SCHOOL - NON-PUBLIC,,POINT (-74.1463263384863 40.63015932230721),53933a19fdfc61a71e77f611432469a1,40.63015932230721,-74.1463263384863
ST ANDREW AVELLINO CATHOLIC ACADEMY,35-50,158 STREET,35-50 158 STREET,FLUSHING,11358.0,Queens,4.0,4119298.0,4052730015.0,407.0,QN51,19.0,109.0,117100,ELEMENTARY SCHOOL - NON-PUBLIC,,POINT (-73.80765662309329 40.764572218664),35b3903103a12c5711035cb92fc94e42,40.764572218664,-73.8076566230933
ST ANGELA MERICI SCHOOL,266,EAST 163 STREET,266 EAST 163 STREET,BRONX,10451.0,Bronx,2.0,2096463.0,2024450028.0,204.0,BX14,16.0,44.0,018302,ELEMENTARY SCHOOL - NON-PUBLIC,,POINT (-73.91827456319601 40.8271694326359),350fab169d2e1e1437c2ec14f671fe58,40.8271694326359,-73.91827456319601
ST ANN SCHOOL,125,CROMWELL AVENUE,125 CROMWELL AVENUE,STATEN ISLAND,10304.0,Staten Island,5.0,5048894.0,5033180001.0,502.0,SI36,50.0,122.0,009602,ELEMENTARY SCHOOL - NON-PUBLIC,,POINT (-74.0968842245218 40.5909990008386),b0af307014fd4f68a5ab519619e155d9,40.5909990008386,-74.0968842245218
ST ANN SCHOOL,314,EAST 110 STREET,314 EAST 110 STREET,NEW YORK,10029.0,Manhattan,1.0,1081359.0,1016810011.0,111.0,MN34,8.0,23.0,018000,ELEMENTARY SCHOOL - NON-PUBLIC,,POINT (-73.9398387564657 40.7926217625118),fa692ac7bbed94f31692317c044686b5,40.7926217625118,-73.9398387564657
ST ANN'S SCHOOL,153,PIERREPONT STREET,153 PIERREPONT STREET,BROOKLYN,11201.0,Brooklyn,3.0,3001938.0,3002390003.0,302.0,BK09,33.0,84.0,000502,ELEMENTARY SCHOOL - NON-PUBLIC,,POINT (-73.99118091206121 40.6948874714558),3786bc1126b459bb3cacc96690cd9089,40.6948874714558,-73.99118091206121
ST ANSELM CATHOLIC ACADEMY,365,83 STREET,365 83 STREET,BROOKLYN,11209.0,Brooklyn,3.0,3152079.0,3060070053.0,310.0,BK31,43.0,68.0,006200,ELEMENTARY SCHOOL - NON-PUBLIC,,POINT (-74.02834073145809 40.625481648253),908b9178f088da2c6760ee21da0c5211,40.625481648253,-74.02834073145809
ST ANSELM SCHOOL,685,TINTON AVENUE,685 TINTON AVENUE,BRONX,10455.0,Bronx,2.0,2004684.0,2026540001.0,201.0,BX34,17.0,40.0,007900,ELEMENTARY SCHOOL - NON-PUBLIC,,POINT (-73.90561599498291 40.8162267719899),d53a7f9d43c1a39a7c3ba281a40f3679,40.816226771989896,-73.90561599498291
ST ATHANASIUS CATHOLIC ACADEMY,6120,BAY PARKWAY,6120 BAY PARKWAY,BROOKLYN,11204.0,Brooklyn,3.0,3132669.0,3055290034.0,311.0,BK88,47.0,62.0,024600,ELEMENTARY SCHOOL - NON-PUBLIC,,POINT (-73.9797983060856 40.61594513746),db40489629371aa4874d25d03dc93ff9,40.615945137459995,-73.9797983060856
ST ATHANASIUS SCHOOL,830,SOUTHERN BOULEVARD,830 SOUTHERN BOULEVARD,BRONX,10459.0,Bronx,2.0,2005843.0,2027320012.0,202.0,BX27,17.0,41.0,008900,ELEMENTARY SCHOOL - NON-PUBLIC,,POINT (-73.89499695856999 40.817105855452),c56a57d6008c3daa7c77b62bf49a9633,40.817105855452,-73.89499695856999
ST AUGUSTINE RC CH,116,SIXTH AVENUE,116 SIXTH AVENUE,BROOKLYN,11217.0,Brooklyn,3.0,3019018.0,3009410030.0,306.0,BK37,39.0,78.0,012902,FOOD PANTRY,,POINT (-73.97609599896521 40.6786721635612),c9093f19abc7966836d8cc5b7296c07f,40.6786721635612,-73.9760959989652
ST BARTHOLOMEW CATHOLIC ACADEMY,44-15,JUDGE STREET,44-15 JUDGE STREET,ELMHURST,11373.0,Queens,4.0,4439252.0,4015710019.0,404.0,QN29,25.0,110.0,046700,ELEMENTARY SCHOOL - NON-PUBLIC,,POINT (-73.87700958250841 40.74297376934621),d4dea9acb3e9eb5e431a2c875a24976c,40.74297376934621,-73.8770095825084
ST BENEDICT SCHOOL,1016,EDISON AVENUE,1016 EDISON AVENUE,BRONX,10465.0,Bronx,2.0,2076457.0,2054210005.0,210.0,BX52,13.0,45.0,016400,ELEMENTARY SCHOOL - NON-PUBLIC,,POINT (-73.82535379816791 40.8323447090886),dc705bd83ce232a95be04f96ade872d3,40.8323447090886,-73.82535379816791
ST BERNADETTE CATHOLIC ACADEMY,1313,83 STREET,1313 83 STREET,BROOKLYN,11228.0,Brooklyn,3.0,3334376.0,3063030001.0,310.0,BK30,43.0,68.0,015000,ELEMENTARY SCHOOL - NON-PUBLIC,,POINT (-74.0112751582152 40.6155000700443),51fa99c78d3f7ee08dc8ddc326f93eba,40.6155000700443,-74.0112751582152
ST BERNARD CATHOLIC ACADEMY,2030,EAST 69 STREET,2030 EAST 69 STREET,BROOKLYN,11234.0,Brooklyn,3.0,3237222.0,3084090050.0,318.0,BK45,46.0,63.0,069602,ELEMENTARY SCHOOL - NON-PUBLIC,,POINT (-73.91015375463809 40.619531527203),0053a961a87d4dc25c528f50568c7489,40.619531527203,-73.91015375463809
ST BERNARD'S SCHOOL,4,EAST 98 STREET,4 EAST 98 STREET,NEW YORK,10029.0,Manhattan,1.0,1051479.0,1016030063.0,111.0,MN33,4.0,23.0,016002,ELEMENTARY SCHOOL - NON-PUBLIC,,POINT (-73.95420191148879 40.7887196134522),1fb0771b0d52bdb72b72385a1a27b6f8,40.7887196134522,-73.9542019114888
ST BRENDAN SCHOOL,268,EAST 207 STREET,268 EAST 207 STREET,BRONX,10467.0,Bronx,2.0,2018138.0,2033420029.0,207.0,BX43,11.0,52.0,042300,ELEMENTARY SCHOOL - NON-PUBLIC,,POINT (-73.87796528598591 40.87541789744729),e7963ecc594513a01dad3e6e82d1af3e,40.87541789744729,-73.87796528598591
